id,created_at,temperatura,vibracao,status,pecas_produzidas,empresa_id,maquina_id,ciclo_id,pressao_envelope,pressao_saco_ar,status_motor_ventilador,status_valvula_entrada_autoclave,status_valvula_descarga_autoclave,status_valvula_entrada_saco_ar,status_valvula_descarga_saco_ar,status_valvula_entrada_envelope,status_valvula_descarga_envelope
21013,2025-11-25 23:55:18.544373+00,100.31,5.29,ativo,68773,null,null,null,4.59,0.29,null,null,null,null,null,null,null
21014,2025-11-25 23:55:19.544463+00,99.43,5.48,ativo,68776,null,null,null,4.53,0.21,null,null,null,null,null,null,null
21015,2025-11-25 23:55:20.544554+00,98.81,5.1,ativo,68779,null,null,null,4.52,0.11,null,null,null,null,null,null,null
21016,2025-11-25 23:55:21.544644+00,97.49,5.37,ativo,68782,null,null,null,4.57,0.20,null,null,null,null,null,null,null
21017,2025-11-25 23:55:22.544735+00,96.86,5.64,ativo,68786,null,null,null,4.59,0.12,null,null,null,null,null,null,null
21018,2025-11-25 23:55:23.544825+00,98.52,5.47,ativo,68790,null,null,null,4.66,0.05,null,null,null,null,null,null,null
21019,2025-11-25 23:55:24.544915+00,100.89,4.98,ativo,68795,null,null,null,4.73,0.01,null,null,null,null,null,null,null
21020,2025-11-25 23:55:25.545052+00,103.15,4.8,ativo,68797,null,null,null,4.64,0.05,null,null,null,null,null,null,null
21021,2025-11-25 23:55:26.545159+00,105,4.77,ativo,68801,null,null,null,4.62,0.00,null,null,null,null,null,null,null
21022,2025-11-25 23:55:27.545298+00,103.67,5.23,ativo,68805,null,null,null,4.65,0.00,null,null,null,null,null,null,null
21023,2025-11-25 23:55:28.545436+00,103.04,5.38,ativo,68807,null,null,null,4.72,0.02,null,null,null,null,null,null,null
21024,2025-11-25 23:55:29.545548+00,101.57,5.18,ativo,68811,null,null,null,4.75,0.10,null,null,null,null,null,null,null
21025,2025-11-25 23:55:30.545641+00,100.09,5.17,ativo,68815,null,null,null,4.83,0.02,null,null,null,null,null,null,null
21026,2025-11-25 23:55:31.545732+00,98.94,5.45,ativo,68820,null,null,null,4.75,0.00,null,null,null,null,null,null,null
21027,2025-11-25 23:55:32.545862+00,97.87,5.56,ativo,68825,null,null,null,4.83,0.09,null,null,null,null,null,null,null
21028,2025-11-25 23:55:33.545957+00,99.87,5.12,ativo,68827,null,null,null,4.81,0.11,null,null,null,null,null,null,null
21029,2025-11-25 23:55:34.546047+00,101.96,4.71,ativo,68831,null,null,null,4.78,0.20,null,null,null,null,null,null,null
21030,2025-11-25 23:55:35.546164+00,104.38,5.15,ativo,68836,null,null,null,4.76,0.30,null,null,null,null,null,null,null
21031,2025-11-25 23:55:36.546309+00,105,5.31,ativo,68839,null,null,null,4.83,0.30,null,null,null,null,null,null,null
21032,2025-11-25 23:55:37.546405+00,104.12,5.6,ativo,68840,null,null,null,4.91,0.22,null,null,null,null,null,null,null
21033,2025-11-25 23:55:38.546502+00,102.82,5.17,ativo,68844,null,null,null,4.81,0.17,null,null,null,null,null,null,null
21034,2025-11-25 23:55:39.546598+00,105,5.14,ativo,68848,null,null,null,4.83,0.10,null,null,null,null,null,null,null
21035,2025-11-25 23:55:40.546696+00,103.61,5.42,ativo,68851,null,null,null,4.79,0.10,null,null,null,null,null,null,null
21036,2025-11-25 23:55:41.546789+00,102.22,5.04,ativo,68856,null,null,null,4.80,0.09,null,null,null,null,null,null,null
21037,2025-11-25 23:55:42.546884+00,100.99,4.67,ativo,68861,null,null,null,4.87,0.19,null,null,null,null,null,null,null
21038,2025-11-25 23:55:43.546975+00,100.4,4.47,ativo,68863,null,null,null,4.94,0.16,null,null,null,null,null,null,null
21039,2025-11-25 23:55:44.547065+00,99.2,4.63,ativo,68866,null,null,null,4.96,0.20,null,null,null,null,null,null,null
21040,2025-11-25 23:55:45.547161+00,98.12,4.9,ativo,68870,null,null,null,4.94,0.11,null,null,null,null,null,null,null
21041,2025-11-25 23:55:46.547252+00,97.12,4.73,ativo,68875,null,null,null,4.91,0.17,null,null,null,null,null,null,null
21042,2025-11-25 23:55:47.547364+00,95.87,4.99,ativo,68877,null,null,null,5.00,0.13,null,null,null,null,null,null,null
21043,2025-11-25 23:55:48.547455+00,95.26,5.45,ativo,68878,null,null,null,4.95,0.07,null,null,null,null,null,null,null
21044,2025-11-25 23:55:49.547573+00,93.82,5.53,ativo,68882,null,null,null,4.93,0.13,null,null,null,null,null,null,null
21045,2025-11-25 23:55:50.547666+00,93,5.86,ativo,68887,null,null,null,4.89,0.18,null,null,null,null,null,null,null
21046,2025-11-25 23:55:51.547756+00,92.18,6.11,ativo,68891,null,null,null,4.91,0.24,null,null,null,null,null,null,null
21047,2025-11-25 23:55:52.547846+00,91.44,6.06,ativo,68895,null,null,null,4.86,0.19,null,null,null,null,null,null,null
21048,2025-11-25 23:55:53.547936+00,90.89,6.08,ativo,68897,null,null,null,4.85,0.25,null,null,null,null,null,null,null
21049,2025-11-25 23:55:54.548025+00,89.71,5.75,ativo,68902,null,null,null,4.80,0.26,null,null,null,null,null,null,null
21050,2025-11-25 23:55:55.548115+00,88.42,5.32,ativo,68907,null,null,null,4.77,0.21,null,null,null,null,null,null,null
21051,2025-11-25 23:55:56.548205+00,87.56,5.67,ativo,68908,null,null,null,4.82,0.22,null,null,null,null,null,null,null
21052,2025-11-25 23:55:57.548322+00,86.5,5.68,ativo,68909,null,null,null,4.92,0.25,null,null,null,null,null,null,null
21053,2025-11-25 23:55:58.548415+00,85.89,5.91,ativo,68910,null,null,null,4.99,0.34,null,null,null,null,null,null,null
21054,2025-11-25 23:55:59.54852+00,85.05,5.49,ativo,68914,null,null,null,5.00,0.31,null,null,null,null,null,null,null
21055,2025-11-25 23:56:00.54864+00,84.46,5.4,ativo,68918,null,null,null,4.99,0.33,null,null,null,null,null,null,null
21056,2025-11-25 23:56:01.548733+00,86.83,5.14,ativo,68922,null,null,null,5.00,0.39,null,null,null,null,null,null,null
21057,2025-11-25 23:56:02.548824+00,88.6,5.31,ativo,68926,null,null,null,4.92,0.31,null,null,null,null,null,null,null
21058,2025-11-25 23:56:03.54892+00,90.85,5.2,ativo,68930,null,null,null,4.84,0.41,null,null,null,null,null,null,null
21059,2025-11-25 23:56:04.549011+00,93.2,4.75,ativo,68935,null,null,null,4.78,0.37,null,null,null,null,null,null,null
21060,2025-11-25 23:56:05.549103+00,95.23,5.18,ativo,68936,null,null,null,4.88,0.38,null,null,null,null,null,null,null
21061,2025-11-25 23:56:06.549193+00,97.1,5.05,ativo,68941,null,null,null,4.78,0.44,null,null,null,null,null,null,null
21062,2025-11-25 23:56:07.549314+00,98.98,5.35,ativo,68942,null,null,null,4.82,0.47,null,null,null,null,null,null,null
21063,2025-11-25 23:56:08.549411+00,100.75,5.59,ativo,68945,null,null,null,4.75,0.41,null,null,null,null,null,null,null
21064,2025-11-25 23:56:09.549504+00,102.56,5.52,ativo,68946,null,null,null,4.67,0.47,null,null,null,null,null,null,null
21065,2025-11-25 23:56:10.549601+00,104.8,5.8,ativo,68947,null,null,null,4.69,0.45,null,null,null,null,null,null,null
21066,2025-11-25 23:56:11.549697+00,105,5.61,ativo,68949,null,null,null,4.60,0.50,null,null,null,null,null,null,null
21067,2025-11-25 23:56:12.549787+00,103.99,5.71,ativo,68954,null,null,null,4.65,0.55,null,null,null,null,null,null,null
21068,2025-11-25 23:56:13.549877+00,103.43,5.38,ativo,68958,null,null,null,4.64,0.62,null,null,null,null,null,null,null
21069,2025-11-25 23:56:14.549968+00,102.35,5.78,ativo,68961,null,null,null,4.64,0.71,null,null,null,null,null,null,null
21070,2025-11-25 23:56:15.550059+00,101.05,6.06,ativo,68962,null,null,null,4.59,0.63,null,null,null,null,null,null,null
21071,2025-11-25 23:56:16.550149+00,100.35,5.42,ativo,68967,null,null,null,4.57,0.55,null,null,null,null,null,null,null
21072,2025-11-25 23:56:17.550239+00,99.51,5.59,ativo,68968,null,null,null,4.54,0.58,null,null,null,null,null,null,null
21073,2025-11-25 23:56:18.55035+00,98.59,5.08,ativo,68971,null,null,null,4.56,0.54,null,null,null,null,null,null,null
21074,2025-11-25 23:56:19.550442+00,97.55,5.42,ativo,68973,null,null,null,4.46,0.63,null,null,null,null,null,null,null
21075,2025-11-25 23:56:20.550533+00,96.75,5.6,ativo,68977,null,null,null,4.50,0.73,null,null,null,null,null,null,null
21076,2025-11-25 23:56:21.550624+00,95.93,5.1,ativo,68980,null,null,null,4.42,0.64,null,null,null,null,null,null,null
21077,2025-11-25 23:56:22.550715+00,94.67,5.2,ativo,68985,null,null,null,4.33,0.58,null,null,null,null,null,null,null
21078,2025-11-25 23:56:23.550805+00,94.07,4.94,ativo,68988,null,null,null,4.23,0.67,null,null,null,null,null,null,null
21079,2025-11-25 23:56:24.550895+00,93.14,5.31,ativo,68991,null,null,null,4.29,0.68,null,null,null,null,null,null,null
21080,2025-11-25 23:56:25.550986+00,92.6,5,ativo,68992,null,null,null,4.23,0.60,null,null,null,null,null,null,null
21081,2025-11-25 23:56:26.551076+00,91.2,5.08,ativo,68994,null,null,null,4.15,0.53,null,null,null,null,null,null,null
21082,2025-11-25 23:56:27.551166+00,90.26,4.9,ativo,68997,null,null,null,4.22,0.54,null,null,null,null,null,null,null
21083,2025-11-25 23:56:28.551261+00,89.01,4.78,ativo,69000,null,null,null,4.20,0.55,null,null,null,null,null,null,null
21084,2025-11-25 23:56:29.551363+00,87.55,4.75,ativo,69003,null,null,null,4.24,0.53,null,null,null,null,null,null,null
21085,2025-11-25 23:56:30.551699+00,89.54,4.69,ativo,69005,null,null,null,4.25,0.52,null,null,null,null,null,null,null
21086,2025-11-25 23:56:31.551858+00,91.88,4.71,ativo,69008,null,null,null,4.28,0.48,null,null,null,null,null,null,null
21087,2025-11-25 23:56:32.551971+00,93.75,5.12,ativo,69013,null,null,null,4.37,0.43,null,null,null,null,null,null,null
21088,2025-11-25 23:56:33.552106+00,95.71,4.99,ativo,69018,null,null,null,4.40,0.51,null,null,null,null,null,null,null
21089,2025-11-25 23:56:34.552214+00,98.21,4.95,ativo,69020,null,null,null,4.41,0.53,null,null,null,null,null,null,null
21090,2025-11-25 23:56:35.552351+00,100,5.24,ativo,69025,null,null,null,4.43,0.58,null,null,null,null,null,null,null
21091,2025-11-25 23:56:36.552475+00,101.86,5.08,ativo,69027,null,null,null,4.43,0.67,null,null,null,null,null,null,null
21092,2025-11-25 23:56:37.552585+00,104.5,5.03,ativo,69031,null,null,null,4.42,0.73,null,null,null,null,null,null,null
21093,2025-11-25 23:56:38.552898+00,105,4.99,ativo,69032,null,null,null,4.49,0.76,null,null,null,null,null,null,null
21094,2025-11-25 23:56:39.553522+00,103.6,5.33,ativo,69034,null,null,null,4.56,0.67,null,null,null,null,null,null,null
21095,2025-11-25 23:56:40.553872+00,102.76,4.87,ativo,69037,null,null,null,4.46,0.73,null,null,null,null,null,null,null
21096,2025-11-25 23:56:41.55402+00,101.3,4.92,ativo,69042,null,null,null,4.48,0.67,null,null,null,null,null,null,null
21097,2025-11-25 23:56:42.554129+00,103.03,4.8,ativo,69045,null,null,null,4.53,0.67,null,null,null,null,null,null,null
21098,2025-11-25 23:56:43.554234+00,105,4.45,ativo,69049,null,null,null,4.56,0.57,null,null,null,null,null,null,null
21099,2025-11-25 23:56:44.554355+00,103.79,4.62,ativo,69053,null,null,null,4.50,0.58,null,null,null,null,null,null,null
21100,2025-11-25 23:56:45.554457+00,102.74,4.66,ativo,69054,null,null,null,4.55,0.49,null,null,null,null,null,null,null
21101,2025-11-25 23:56:46.554556+00,102.07,5.11,ativo,69057,null,null,null,4.58,0.41,null,null,null,null,null,null,null
21102,2025-11-25 23:56:47.554682+00,100.95,5.3,ativo,69060,null,null,null,4.67,0.42,null,null,null,null,null,null,null
21103,2025-11-25 23:56:48.554777+00,100.34,5.04,ativo,69062,null,null,null,4.57,0.40,null,null,null,null,null,null,null
21104,2025-11-25 23:56:49.554872+00,99.16,4.68,ativo,69067,null,null,null,4.58,0.38,null,null,null,null,null,null,null
21105,2025-11-25 23:56:50.554966+00,98.15,5.09,ativo,69071,null,null,null,4.55,0.45,null,null,null,null,null,null,null
21106,2025-11-25 23:56:51.555058+00,97.41,4.98,ativo,69076,null,null,null,4.58,0.47,null,null,null,null,null,null,null
21107,2025-11-25 23:56:52.555151+00,96.8,5.47,ativo,69079,null,null,null,4.67,0.48,null,null,null,null,null,null,null
21108,2025-11-25 23:56:53.555247+00,96.14,5.04,ativo,69084,null,null,null,4.67,0.42,null,null,null,null,null,null,null
21109,2025-11-25 23:56:54.555403+00,95.35,4.86,ativo,69085,null,null,null,4.75,0.44,null,null,null,null,null,null,null
21110,2025-11-25 23:56:55.555505+00,94.22,4.83,ativo,69088,null,null,null,4.79,0.47,null,null,null,null,null,null,null
21111,2025-11-25 23:56:56.555617+00,92.79,4.66,ativo,69091,null,null,null,4.85,0.52,null,null,null,null,null,null,null
21112,2025-11-25 23:56:57.555716+00,91.61,4.87,ativo,69095,null,null,null,4.88,0.53,null,null,null,null,null,null,null
21113,2025-11-25 23:56:58.555822+00,90.61,4.94,ativo,69099,null,null,null,4.78,0.49,null,null,null,null,null,null,null
21114,2025-11-25 23:56:59.555951+00,89.93,4.65,ativo,69103,null,null,null,4.74,0.42,null,null,null,null,null,null,null
21115,2025-11-25 23:57:00.556055+00,88.66,4.38,ativo,69105,null,null,null,4.78,0.48,null,null,null,null,null,null,null
21116,2025-11-25 23:57:01.55615+00,88.1,4.89,ativo,69108,null,null,null,4.76,0.52,null,null,null,null,null,null,null
21117,2025-11-25 23:57:02.556244+00,86.97,4.96,ativo,69109,null,null,null,4.76,0.60,null,null,null,null,null,null,null
21118,2025-11-25 23:57:03.556359+00,86.02,5.09,ativo,69114,null,null,null,4.82,0.64,null,null,null,null,null,null,null
21119,2025-11-25 23:57:04.556456+00,84.58,5.35,ativo,69118,null,null,null,4.77,0.66,null,null,null,null,null,null,null
21120,2025-11-25 23:57:05.556568+00,84.03,4.97,ativo,69121,null,null,null,4.81,0.74,null,null,null,null,null,null,null
21121,2025-11-25 23:57:06.55688+00,83.11,4.74,ativo,69124,null,null,null,4.76,0.68,null,null,null,null,null,null,null
21122,2025-11-25 23:57:07.557004+00,81.77,4.8,ativo,69128,null,null,null,4.67,0.64,null,null,null,null,null,null,null
21123,2025-11-25 23:57:08.557121+00,80.66,5.09,ativo,69131,null,null,null,4.76,0.69,null,null,null,null,null,null,null
21124,2025-11-25 23:57:09.557223+00,79.96,5.52,ativo,69135,null,null,null,4.76,0.69,null,null,null,null,null,null,null
21125,2025-11-25 23:57:10.557338+00,78.5,5.71,ativo,69136,null,null,null,4.80,0.71,null,null,null,null,null,null,null
21126,2025-11-25 23:57:11.55761+00,77.32,5.71,ativo,69139,null,null,null,4.87,0.80,null,null,null,null,null,null,null
21127,2025-11-25 23:57:12.557731+00,75.87,5.75,ativo,69141,null,null,null,4.92,0.86,null,null,null,null,null,null,null
21128,2025-11-25 23:57:13.557832+00,77.94,6.01,ativo,69142,null,null,null,4.90,0.90,null,null,null,null,null,null,null
21129,2025-11-25 23:57:14.557928+00,80.59,6.14,ativo,69146,null,null,null,4.92,0.80,null,null,null,null,null,null,null
21130,2025-11-25 23:57:15.558022+00,83.06,5.97,ativo,69151,null,null,null,4.88,0.82,null,null,null,null,null,null,null
21131,2025-11-25 23:57:16.558115+00,85.51,5.76,ativo,69154,null,null,null,4.91,0.76,null,null,null,null,null,null,null
21132,2025-11-25 23:57:17.558209+00,87.32,5.6,ativo,69156,null,null,null,4.83,0.68,null,null,null,null,null,null,null
21133,2025-11-25 23:57:18.558603+00,89.36,5.16,ativo,69157,null,null,null,4.86,0.74,null,null,null,null,null,null,null
21134,2025-11-25 23:57:19.558789+00,91.85,5.42,ativo,69159,null,null,null,4.95,0.65,null,null,null,null,null,null,null
21135,2025-11-25 23:57:20.558901+00,93.8,4.98,ativo,69162,null,null,null,4.87,0.64,null,null,null,null,null,null,null
21136,2025-11-25 23:57:21.558998+00,95.79,4.75,ativo,69164,null,null,null,4.83,0.68,null,null,null,null,null,null,null
21137,2025-11-25 23:57:22.559093+00,98.25,5.24,ativo,69165,null,null,null,4.84,0.75,null,null,null,null,null,null,null
21138,2025-11-25 23:57:23.559377+00,100.33,5.67,ativo,69169,null,null,null,4.87,0.71,null,null,null,null,null,null,null
21139,2025-11-25 23:57:24.559495+00,102.33,5.13,ativo,69173,null,null,null,4.81,0.78,null,null,null,null,null,null,null
21140,2025-11-25 23:57:25.559608+00,104.75,5.45,ativo,69174,null,null,null,4.76,0.68,null,null,null,null,null,null,null
21141,2025-11-25 23:57:26.559718+00,105,5.23,ativo,69175,null,null,null,4.66,0.76,null,null,null,null,null,null,null
21142,2025-11-25 23:57:27.559811+00,103.53,5.16,ativo,69179,null,null,null,4.61,0.72,null,null,null,null,null,null,null
21143,2025-11-25 23:57:28.559905+00,102.53,5.49,ativo,69180,null,null,null,4.67,0.67,null,null,null,null,null,null,null
21144,2025-11-25 23:57:29.560002+00,101.57,5.65,ativo,69184,null,null,null,4.59,0.76,null,null,null,null,null,null,null
21145,2025-11-25 23:57:30.560094+00,104.19,5.95,ativo,69185,null,null,null,4.64,0.71,null,null,null,null,null,null,null
21146,2025-11-25 23:57:31.56019+00,105,5.81,ativo,69190,null,null,null,4.67,0.65,null,null,null,null,null,null,null
21147,2025-11-25 23:57:32.560282+00,104.48,5.32,ativo,69194,null,null,null,4.60,0.67,null,null,null,null,null,null,null
21148,2025-11-25 23:57:33.560396+00,103.65,5.74,ativo,69195,null,null,null,4.59,0.65,null,null,null,null,null,null,null
21149,2025-11-25 23:57:34.560489+00,102.62,5.52,ativo,69199,null,null,null,4.68,0.70,null,null,null,null,null,null,null
21150,2025-11-25 23:57:35.560589+00,102.05,5.65,ativo,69202,null,null,null,4.76,0.67,null,null,null,null,null,null,null
21151,2025-11-25 23:57:36.560683+00,101.09,5.26,ativo,69206,null,null,null,4.83,0.70,null,null,null,null,null,null,null
21152,2025-11-25 23:57:37.560776+00,100.38,5.46,ativo,69211,null,null,null,4.76,0.80,null,null,null,null,null,null,null
21153,2025-11-25 23:57:38.56087+00,98.99,5.06,ativo,69212,null,null,null,4.78,0.71,null,null,null,null,null,null,null
21154,2025-11-25 23:57:39.560964+00,97.93,4.92,ativo,69215,null,null,null,4.78,0.75,null,null,null,null,null,null,null
21155,2025-11-25 23:57:40.561057+00,96.77,4.57,ativo,69217,null,null,null,4.83,0.75,null,null,null,null,null,null,null
21156,2025-11-25 23:57:41.561152+00,98.48,4.73,ativo,69219,null,null,null,4.76,0.83,null,null,null,null,null,null,null
21157,2025-11-25 23:57:42.561246+00,100.21,5.23,ativo,69220,null,null,null,4.82,0.85,null,null,null,null,null,null,null
21158,2025-11-25 23:57:43.561361+00,101.88,5.14,ativo,69221,null,null,null,4.73,0.94,null,null,null,null,null,null,null
21159,2025-11-25 23:57:44.561459+00,103.59,4.83,ativo,69224,null,null,null,4.82,0.86,null,null,null,null,null,null,null
21160,2025-11-25 23:57:45.561563+00,105,4.89,ativo,69225,null,null,null,4.82,0.86,null,null,null,null,null,null,null
21161,2025-11-25 23:57:46.561663+00,103.86,4.51,ativo,69230,null,null,null,4.76,0.87,null,null,null,null,null,null,null
21162,2025-11-25 23:57:47.561756+00,102.76,4.64,ativo,69234,null,null,null,4.84,0.97,null,null,null,null,null,null,null
21163,2025-11-25 23:57:48.561851+00,101.96,4.98,ativo,69237,null,null,null,4.88,0.98,null,null,null,null,null,null,null
21164,2025-11-25 23:57:49.561948+00,100.92,5.32,ativo,69240,null,null,null,4.79,0.95,null,null,null,null,null,null,null
21165,2025-11-25 23:57:50.562041+00,103.49,5.4,ativo,69244,null,null,null,4.73,0.92,null,null,null,null,null,null,null
21166,2025-11-25 23:57:51.562139+00,105,5.68,ativo,69245,null,null,null,4.80,0.99,null,null,null,null,null,null,null
21167,2025-11-25 23:57:52.562234+00,103.51,5.31,ativo,69250,null,null,null,4.73,1.05,null,null,null,null,null,null,null
21168,2025-11-25 23:57:53.562356+00,102.21,5.05,ativo,69253,null,null,null,4.76,1.02,null,null,null,null,null,null,null
21169,2025-11-25 23:57:54.562457+00,101.16,4.68,ativo,69256,null,null,null,4.74,0.94,null,null,null,null,null,null,null
21170,2025-11-25 23:57:55.56255+00,99.68,5.14,ativo,69260,null,null,null,4.73,0.95,null,null,null,null,null,null,null
21171,2025-11-25 23:57:56.562654+00,98.35,5.11,ativo,69264,null,null,null,4.74,0.99,null,null,null,null,null,null,null
21172,2025-11-25 23:57:57.562748+00,97.64,5.19,ativo,69268,null,null,null,4.74,1.08,null,null,null,null,null,null,null
21173,2025-11-25 23:57:58.562841+00,96.18,5.11,ativo,69270,null,null,null,4.84,1.12,null,null,null,null,null,null,null
21174,2025-11-25 23:57:59.562935+00,95.53,4.81,ativo,69274,null,null,null,4.80,1.10,null,null,null,null,null,null,null
21175,2025-11-25 23:58:00.563028+00,94.47,5.33,ativo,69277,null,null,null,4.79,1.06,null,null,null,null,null,null,null
21176,2025-11-25 23:58:01.563122+00,93.14,4.95,ativo,69280,null,null,null,4.80,1.05,null,null,null,null,null,null,null
21177,2025-11-25 23:58:02.563216+00,91.88,4.82,ativo,69285,null,null,null,4.72,1.11,null,null,null,null,null,null,null
21178,2025-11-25 23:58:03.563327+00,91.1,5.29,ativo,69290,null,null,null,4.80,1.19,null,null,null,null,null,null,null
21179,2025-11-25 23:58:04.563424+00,90.46,5.56,ativo,69291,null,null,null,4.73,1.18,null,null,null,null,null,null,null
21180,2025-11-25 23:58:05.56352+00,89.04,5.11,ativo,69293,null,null,null,4.63,1.12,null,null,null,null,null,null,null
21181,2025-11-25 23:58:06.563626+00,88.17,4.88,ativo,69294,null,null,null,4.68,1.11,null,null,null,null,null,null,null
21182,2025-11-25 23:58:07.563722+00,87.19,4.78,ativo,69296,null,null,null,4.59,1.07,null,null,null,null,null,null,null
21183,2025-11-25 23:58:08.563817+00,86.17,5.23,ativo,69299,null,null,null,4.67,1.12,null,null,null,null,null,null,null
21184,2025-11-25 23:58:09.563943+00,84.96,5.19,ativo,69301,null,null,null,4.68,1.08,null,null,null,null,null,null,null
21185,2025-11-25 23:58:10.564101+00,83.62,4.84,ativo,69303,null,null,null,4.63,1.00,null,null,null,null,null,null,null
21186,2025-11-25 23:58:11.564211+00,82.52,5.32,ativo,69306,null,null,null,4.66,0.91,null,null,null,null,null,null,null
21187,2025-11-25 23:58:12.564326+00,81.9,5.07,ativo,69310,null,null,null,4.69,0.96,null,null,null,null,null,null,null
21188,2025-11-25 23:58:13.564423+00,80.67,4.76,ativo,69311,null,null,null,4.60,0.97,null,null,null,null,null,null,null
21189,2025-11-25 23:58:14.564517+00,79.75,5.08,ativo,69314,null,null,null,4.54,0.88,null,null,null,null,null,null,null
21190,2025-11-25 23:58:15.56462+00,78.75,4.9,ativo,69319,null,null,null,4.61,0.78,null,null,null,null,null,null,null
21191,2025-11-25 23:58:16.564715+00,77.32,4.65,ativo,69321,null,null,null,4.66,0.76,null,null,null,null,null,null,null
21192,2025-11-25 23:58:17.564808+00,76,4.39,ativo,69322,null,null,null,4.73,0.73,null,null,null,null,null,null,null
21193,2025-11-25 23:58:18.5649+00,74.89,4.76,ativo,69323,null,null,null,4.81,0.82,null,null,null,null,null,null,null
21194,2025-11-25 23:58:19.564994+00,77.36,4.9,ativo,69326,null,null,null,4.91,0.88,null,null,null,null,null,null,null
21195,2025-11-25 23:58:20.565089+00,79.06,4.55,ativo,69327,null,null,null,4.95,0.91,null,null,null,null,null,null,null
21196,2025-11-25 23:58:21.565183+00,81.44,4.33,ativo,69331,null,null,null,4.95,0.86,null,null,null,null,null,null,null
21197,2025-11-25 23:58:22.565307+00,83.16,4.67,ativo,69334,null,null,null,4.95,0.90,null,null,null,null,null,null,null
21198,2025-11-25 23:58:23.56541+00,85.34,4.64,ativo,69339,null,null,null,4.90,0.92,null,null,null,null,null,null,null
21199,2025-11-25 23:58:24.56551+00,87.21,5.08,ativo,69343,null,null,null,4.99,0.89,null,null,null,null,null,null,null
21200,2025-11-25 23:58:25.56561+00,89.63,4.99,ativo,69348,null,null,null,4.91,0.84,null,null,null,null,null,null,null
21201,2025-11-25 23:58:26.565705+00,92.03,5.47,ativo,69353,null,null,null,4.83,0.82,null,null,null,null,null,null,null
21202,2025-11-25 23:58:27.565797+00,94.63,5.56,ativo,69356,null,null,null,4.80,0.73,null,null,null,null,null,null,null
21203,2025-11-25 23:58:28.565888+00,96.46,5.47,ativo,69359,null,null,null,4.84,0.70,null,null,null,null,null,null,null
21204,2025-11-25 23:58:29.565981+00,99.05,5.77,ativo,69360,null,null,null,4.91,0.66,null,null,null,null,null,null,null
21205,2025-11-25 23:58:30.566075+00,98.34,6,ativo,69364,null,null,null,4.96,0.67,null,null,null,null,null,null,null
21206,2025-11-25 23:58:31.566168+00,97.31,5.96,ativo,69368,null,null,null,5.00,0.75,null,null,null,null,null,null,null
21207,2025-11-25 23:58:32.566261+00,96.32,5.33,ativo,69373,null,null,null,5.00,0.70,null,null,null,null,null,null,null
21208,2025-11-25 23:58:33.566368+00,95.05,5.77,ativo,69378,null,null,null,4.91,0.79,null,null,null,null,null,null,null
21209,2025-11-25 23:58:34.566467+00,93.92,5.49,ativo,69382,null,null,null,4.91,0.87,null,null,null,null,null,null,null
21210,2025-11-25 23:58:35.566568+00,93.08,5.23,ativo,69387,null,null,null,4.96,0.81,null,null,null,null,null,null,null
21211,2025-11-25 23:58:36.566662+00,91.64,5.52,ativo,69392,null,null,null,4.89,0.81,null,null,null,null,null,null,null
21212,2025-11-25 23:58:37.566754+00,90.27,4.98,ativo,69397,null,null,null,4.93,0.86,null,null,null,null,null,null,null
21213,2025-11-25 23:58:38.566844+00,89.54,4.9,ativo,69400,null,null,null,4.85,0.89,null,null,null,null,null,null,null
21214,2025-11-25 23:58:39.566935+00,88.42,4.9,ativo,69404,null,null,null,4.80,0.82,null,null,null,null,null,null,null
21215,2025-11-25 23:58:40.567025+00,87.38,4.53,ativo,69406,null,null,null,4.70,0.92,null,null,null,null,null,null,null
21216,2025-11-25 23:58:41.567117+00,86.16,5.05,ativo,69408,null,null,null,4.69,0.96,null,null,null,null,null,null,null
21217,2025-11-25 23:58:42.567207+00,84.68,5.41,ativo,69413,null,null,null,4.61,0.97,null,null,null,null,null,null,null
21218,2025-11-25 23:58:43.567312+00,84.06,5.72,ativo,69418,null,null,null,4.61,0.98,null,null,null,null,null,null,null
21219,2025-11-25 23:58:44.567412+00,83.1,5.68,ativo,69420,null,null,null,4.61,0.97,null,null,null,null,null,null,null
21220,2025-11-25 23:58:45.567505+00,82.21,5.16,ativo,69421,null,null,null,4.53,1.06,null,null,null,null,null,null,null
21221,2025-11-25 23:58:46.567604+00,81.14,5,ativo,69424,null,null,null,4.52,1.14,null,null,null,null,null,null,null
21222,2025-11-25 23:58:47.567695+00,80.47,5.42,ativo,69427,null,null,null,4.56,1.05,null,null,null,null,null,null,null
21223,2025-11-25 23:58:48.567787+00,79.78,5.38,ativo,69429,null,null,null,4.53,1.05,null,null,null,null,null,null,null
21224,2025-11-25 23:58:49.567878+00,79.08,4.97,ativo,69434,null,null,null,4.48,1.04,null,null,null,null,null,null,null
21225,2025-11-25 23:58:50.567969+00,78.56,4.85,ativo,69438,null,null,null,4.43,1.06,null,null,null,null,null,null,null
21226,2025-11-25 23:58:51.568059+00,77.27,5.06,ativo,69440,null,null,null,4.45,1.05,null,null,null,null,null,null,null
21227,2025-11-25 23:58:52.56815+00,76.2,4.88,ativo,69442,null,null,null,4.44,1.13,null,null,null,null,null,null,null
21228,2025-11-25 23:58:53.568241+00,75.4,4.89,ativo,69443,null,null,null,4.38,1.15,null,null,null,null,null,null,null
